Date	MS 	SP100	Apple	Dell	HP	IBM	Intel	Ford
6/17/2008	28.8	613.86	181.43	24.15	47.34	125.1	22.58	6.6
6/18/2008	28.46	607.34	178.75	23.89	46.59	124.16	22.28	6.22
6/19/2008	28.93	608.81	180.9	24.34	46.59	125.02	22.85	6.32
6/20/2008	28.23	597.13	175.27	23.4	45.64	122.74	22.37	5.81
6/23/2008	27.97	597.28	173.16	23.41	45.51	123.46	22.36	5.28
6/24/2008	27.73	597.61	173.25	23.04	45.04	123.46	22.41	5.32
6/25/2008	28.35	601.45	177.39	23.55	45.6	124.58	22.65	5.24
6/26/2008	27.75	583.38	168.26	22.52	44.67	121.13	21.59	5.07
6/27/2008	27.63	579.62	170.09	22.25	44.58	120.05	21.49	4.98
6/30/2008	27.51	581.09	167.44	21.88	44.21	118.53	21.48	4.81
7/1/2008	26.87	583.95	174.68	22.18	44	119.27	21.57	4.71
7/2/2008	25.88	575.37	168.18	22.7	43.61	119.1	20.93	4.36
7/3/2008	25.98	578.13	170.12	22.81	43.44	119.54	20.66	4.42
7/7/2008	26.03	573.76	175.16	22.97	44	121.5	20.71	4.47
7/8/2008	25.85	582.75	179.55	22.63	43.45	123.88	20.92	4.9
7/9/2008	25.23	569.91	174.25	21.6	42.21	120.4	19.81	4.95
7/10/2008	25.45	573.81	176.63	22.35	41.45	123.18	20.62	4.58
7/11/2008	25.25	566.81	172.58	22.31	41.59	122.12	20.64	4.86
7/14/2008	25.15	561.84	173.88	22.2	41.79	121.54	20.47	4.66
7/15/2008	26.15	555.99	169.64	22.64	41.65	123.2	20.71	4.65
7/16/2008	27.26	571.29	172.81	23.1	42.34	125.94	20.91	5.49
7/17/2008	27.52	580.01	171.81	24.37	43.23	126.52	21.99	5.49
7/18/2008	25.86	580.57	165.15	24.23	43.42	129.89	22.09	5.44
7/21/2008	25.64	579.31	166.29	23.98	43.35	128.66	22.09	5.48
7/22/2008	25.8	588.69	162.02	23.76	43.53	130	22.09	5.84
7/23/2008	26.43	593.02	166.26	23.81	44.28	129.52	22.3	6.03
7/24/2008	25.44	579.09	159.03	23.42	43.38	130	21.67	5.11
7/25/2008	26.16	580.53	162.12	23.47	43.71	128.53	22.01	5.05
7/28/2008	25.5	568.35	154.4	23.24	43	126.25	21.67	4.75
7/29/2008	26.11	582.16	157.08	24.01	44.13	127.66	22.23	5.02
7/30/2008	26.23	592.8	159.88	24	45.06	128.86	22.23	4.84
7/31/2008	25.72	583.91	158.95	24.57	44.8	127.98	22.19	4.8
8/1/2008	25.44	582.09	156.66	24.41	43.96	126.64	22.35	4.65
8/4/2008	25.28	578.67	153.23	25.39	43.94	127.56	22.52	4.81
8/5/2008	26.21	596.26	160.64	25.11	45	128.87	23.02	5.09
8/6/2008	27.02	597.45	164.19	25.25	45.15	129.16	22.8	4.94
8/7/2008	27.39	586.52	163.57	24.99	45.51	129.05	23.67	4.86
8/8/2008	28.13	601.05	169.55	25	45.82	128.81	24.23	5.26
8/11/2008	27.9	604.47	173.56	25.19	45.73	126.6	24.38	5.16
8/12/2008	28.12	596.76	176.73	25.33	45.68	125.22	24.52	5.19
8/13/2008	27.91	593.47	179.3	25.13	45.61	125.8	24.12	4.88
8/14/2008	27.91	596.51	179.32	25.3	45.5	126.94	24.36	5.1
8/15/2008	27.81	598.88	175.74	25.06	45.59	126.36	24.26	5.11
8/18/2008	27.69	589.81	175.39	24.63	44.6	124.59	24.01	4.89
8/19/2008	27.32	583.96	173.53	24.44	43.69	122.56	23.59	4.72
8/20/2008	27.29	587.65	175.84	24.97	46.16	122.51	23.39	4.61
8/21/2008	27.18	588.89	174.29	25.21	46.45	122.99	23.05	4.42
8/22/2008	27.84	596.7	176.79	25.27	47.06	124.93	23.49	4.47
8/25/2008	27.66	584.92	172.55	25.04	46.81	122.86	22.97	4.41
8/26/2008	27.27	586.5	173.64	25.17	46.86	122.5	23.15	4.35
8/27/2008	27.56	590.55	174.67	25.63	46.8	123.38	23.41	4.26
8/28/2008	27.94	599.84	173.74	25.21	47.33	124.58	23.59	4.43
8/29/2008	27.29	590.83	169.53	21.73	46.92	121.73	22.87	4.46
9/2/2008	27.1	589.66	166.19	20.83	46	118.41	22.58	4.51
9/3/2008	26.9	589.28	166.96	20.31	45.09	118.34	21.54	4.57
9/4/2008	26.35	571.42	161.22	20.36	44.46	115	20.52	4.39
9/5/2008	25.65	573.49	160.18	20.41	44.96	114.33	20.61	4.41
9/8/2008	26.12	587.1	157.92	20.17	45.74	117.29	20.97	4.55
9/9/2008	26.1	568.98	151.68	19.3	46.01	115.04	20.33	4.4
9/10/2008	26.44	571.73	151.61	19.31	46.76	118.04	20.16	4.47
9/11/2008	27.34	578.88	152.65	19.18	47.19	119.2	20.19	4.68
9/12/2008	27.62	577.71	148.94	19.04	46.97	118.97	20.16	4.91
9/15/2008	26.82	549.44	140.36	17.99	45.33	115.19	19.36	4.74
9/16/2008	25.99	559.09	139.88	15.98	48.41	116.05	19.48	5.07
9/17/2008	24.57	532.03	127.83	16.19	45.75	111.47	18.55	4.94
9/18/2008	25.26	554.02	134.09	17.25	47.14	115.12	19.26	5.28
9/19/2008	25.16	577.91	140.91	16.63	48.26	118.85	19.23	5.29
9/22/2008	25.4	557.51	131.05	16.57	47.16	116.21	18.5	4.95
9/23/2008	25.44	549.13	126.84	16.33	46.88	115.36	18.63	4.86
9/24/2008	25.72	548.29	128.71	16.7	46.78	116.46	18.7	5.03
9/25/2008	26.61	560.9	131.93	16.93	47.7	120.11	18.57	4.98
9/26/2008	27.4	565.12	128.24	17	47.81	119.42	19.2	4.81
9/29/2008	25.01	515.52	105.26	15.41	44.55	114.46	17.27	4.17
9/30/2008	26.69	543.49	113.66	16.48	46.24	116.96	18.73	5.2
10/1/2008	26.48	545.6	109.12	16.15	44.97	110.13	18.52	4.55
10/2/2008	26.25	528.49	100.1	15.79	43.26	104.74	17.2	4.35
10/3/2008	26.32	521.38	97.07	15.25	43	103.44	17.31	4.05
10/6/2008	24.91	502.78	98.14	14.86	40.95	100.62	16.93	3.69
10/7/2008	23.23	473.61	89.16	13.55	39.68	95.65	16.02	2.92
10/8/2008	23.01	467.79	89.79	13.5	40	90.55	16.25	2.66
10/9/2008	22.3	432.19	88.74	13.43	38.5	89	15.6	2.08
10/10/2008	21.5	427.45	96.8	13.29	37	87.75	15.19	1.99
10/13/2008	25.5	475.51	110.26	15.21	41.4	92.21	16.99	2.39
10/14/2008	24.1	474.19	104.08	14.08	40.47	93.6	15.93	2.45
10/15/2008	22.66	434.44	97.95	12.58	38.61	88.29	14.99	2.3
10/16/2008	24.19	453	101.89	13.21	39.66	91.52	15.88	2.27
10/17/2008	23.93	448.99	97.4	13.04	39.71	90.78	15.5	2.43
10/20/2008	24.72	470.5	98.44	13.37	41.01	92.51	16.04	2.33
10/21/2008	23.36	456.77	91.49	12.58	38.05	88.86	15.25	2.17
10/22/2008	21.53	430.3	96.87	11.98	35.23	83.6	14.58	2.1
10/23/2008	22.32	439.08	98.23	11.99	33.15	84.35	14.51	2
10/24/2008	21.96	423.52	96.38	11.5	32.44	82.07	14.28	2.01
10/27/2008	21.18	411.9	92.09	11.74	31.18	79.66	14.25	2.03
10/28/2008	23.1	456.57	99.91	13.15	35.09	87.28	15.86	2.15
10/29/2008	23	449.32	104.55	12.13	35.4	88.2	14.94	2.16
10/30/2008	22.63	458.62	111.04	12.25	37.69	90.69	16.17	2.28
10/31/2008	22.33	464.19	107.59	12.2	38.28	92.97	16.03	2.19
11/3/2008	22.62	463.84	106.96	12.61	38.61	92.68	15.64	2.13
11/4/2008	23.53	481.64	110.99	12.93	38.24	93.4	16.26	2.16
11/5/2008	22.08	455.47	103.3	12.77	36.25	89.94	15.06	2.09
11/6/2008	20.88	433.21	99.1	12.03	33.64	85.15	13.87	1.98
11/7/2008	21.5	445.94	98.24	12.55	34.64	86.27	14.63	2.02
11/10/2008	21.3	441.26	95.88	11.86	34.17	83.87	14.35	1.93
11/11/2008	21.2	433.32	94.77	11.33	33.25	82.74	13.93	1.8
11/12/2008	20.3	411.15	90.12	10.5	31.14	79.74	13.52	1.84
11/13/2008	21.25	438.02	96.44	10.27	31.71	84.21	14.43	1.9
11/14/2008	20.06	421.34	90.24	10.89	30.46	80.33	13.32	1.8
11/17/2008	19.32	410.91	88.14	10.52	29.34	77.48	13	1.72
11/18/2008	19.62	416.63	89.91	10.6	33.59	80.08	13.11	1.68
11/19/2008	18.29	392.23	86.29	10.35	33.03	75.97	12.49	1.26
11/20/2008	17.53	367.1	80.49	9.81	31.83	71.74	12.23	1.39
11/21/2008	19.68	389.88	82.58	9.3	34.64	74.88	13.11	1.43
11/24/2008	20.69	413.54	92.95	10.14	35.7	79.89	13.56	1.56
11/25/2008	19.99	414.89	90.8	10.42	33.6	80.65	13.13	1.66
11/26/2008	20.49	428.46	95	11.05	35.21	81.67	13.97	2.15
11/28/2008	20.22	432.89	92.67	11.17	35.28	81.6	13.8	2.69
12/1/2008	18.61	395.85	88.93	10.05	33.44	76.9	12.56	2.55
12/2/2008	19.15	412.19	92.47	10.52	34.27	79.84	13.28	2.7
12/3/2008	19.87	423	95.9	10.55	34.82	80.67	13.66	2.85
12/4/2008	19.11	411.26	91.41	10.27	33.39	77.44	12.77	2.66
12/5/2008	19.87	424.48	94	10.71	33.53	80.59	13.29	2.72
12/8/2008	21.01	441.53	99.72	12	35.23	84.86	13.94	3.38
12/9/2008	20.6	430.24	100.06	11.86	34.51	82.69	14.3	3.23
12/10/2008	20.61	433.25	98.21	12.02	35.1	82.86	14.27	3.25
12/11/2008	19.45	422.32	95	11.69	34.78	80.58	14.01	2.9
12/12/2008	19.36	425.22	98.27	11.48	35.97	82.2	14.75	3.04
12/15/2008	19.04	420.53	94.75	11.13	34.82	82.77	14.59	3.18
12/16/2008	20.11	439.87	95.43	11.79	36.32	86.4	15.64	3.13
12/17/2008	19.66	433.81	89.16	11.68	36.47	85.84	15.26	3.14
12/18/2008	19.3	424.31	89.43	11.36	35.37	84	14.26	2.84
12/19/2008	19.12	424.18	90	11.09	35.4	83.52	14.44	2.95
12/22/2008	19.18	418.48	85.74	10.96	34.75	81.99	14.34	2.59
12/23/2008	19.28	414.51	86.38	10.83	34.55	80.6	14.07	2.19
12/24/2008	19.17	416.87	85.04	10.65	34.68	80.52	14.23	2.11
12/26/2008	19.13	418.71	85.81	10.65	34.97	81.33	14.18	2.29
12/29/2008	18.96	417.46	86.61	10.34	35.58	81.25	14.13	2.22
12/30/2008	19.34	426.47	86.29	10.23	36.19	83.55	14.69	2.29
12/31/2008	19.44	431.54	85.35	10.24	36.29	84.16	14.66	2.29
1/2/2009	20.33	444.52	90.75	10.75	36.81	87.37	15.2	2.46
1/5/2009	20.52	440.83	94.58	10.61	36.33	86.82	14.91	2.58
1/6/2009	20.76	442.72	93.02	11.05	39.31	89.23	15.37	2.76
1/7/2009	19.51	429.84	91.01	11.15	37.84	87.79	14.44	2.69
1/8/2009	20.12	430.38	92.7	11.27	37.64	87.18	14.55	2.69
1/9/2009	19.52	421.62	90.58	11.12	37.49	84.7	14.15	2.63
1/12/2009	19.47	413.47	88.66	10.65	36.98	85.71	13.79	2.64
1/13/2009	19.82	414.13	87.71	10.76	35.83	85.34	13.67	2.48
1/14/2009	19.09	400.9	85.33	10.31	35.39	83.19	13.08	2.26
1/15/2009	19.24	399.1	83.38	10.54	35.75	84.12	13.29	2.23
1/16/2009	19.71	400.96	82.33	10.27	34.77	84.92	13.74	2.19
1/20/2009	18.48	381.32	78.2	9.85	33.34	81.98	12.86	2.13
1/21/2009	19.38	397.63	82.83	10.2	35.11	91.42	13.26	2.09
1/22/2009	17.11	392.88	88.36	9.98	35.49	90.07	12.82	1.94
1/23/2009	17.2	394.44	88.36	10.14	35.79	89.49	13.12	1.8
1/26/2009	17.63	396.62	89.64	10.31	35.57	91.6	13.38	1.94
1/27/2009	17.66	400.2	90.73	10.07	35.89	91.66	13.81	1.97
1/28/2009	18.04	412.43	94.2	10.88	37.41	94.82	14.01	2.03
1/29/2009	17.59	399.51	93	9.95	35.93	92.51	13.37	1.95
1/30/2009	17.1	391.28	90.13	9.5	34.75	91.65	12.9	1.87
2/2/2009	17.83	391.36	91.51	9.31	34.66	90.93	13.63	1.88
2/3/2009	18.5	397.31	92.98	9.77	36.1	93.48	13.73	1.96
2/4/2009	18.63	393.01	93.55	9.79	36.03	92.83	13.88	1.95
2/5/2009	19.04	398.49	96.46	9.43	35.09	92.41	14.25	1.93
2/6/2009	19.66	409.43	99.72	9.46	36.85	96.14	14.73	1.94
2/9/2009	19.44	410.18	102.51	9.64	36.33	96.82	14.91	1.9
2/10/2009	18.8	390.26	97.83	9.16	35.21	93.27	14.08	1.82
2/11/2009	19.21	393.33	96.82	9.02	35.08	95.16	14.08	1.85
2/12/2009	19.26	393.53	99.27	9.17	35.24	95.07	14	1.79
2/13/2009	19.09	389.4	99.16	9.12	35.87	93.84	13.88	1.76
2/17/2009	18.09	372.74	94.53	8.88	34.34	90.67	13.21	1.69
2/18/2009	18.12	373.02	94.37	8.65	34.08	91.51	13.36	1.67
2/19/2009	17.91	368.95	90.64	8.12	31.39	88.93	12.68	1.63
2/20/2009	18	363.75	91.2	8.41	31.24	88.79	12.78	1.58
2/23/2009	17.21	351.92	86.95	7.99	29.28	84.37	12.08	1.73
2/24/2009	17.17	365.39	90.25	8.26	29.62	86.4	12.73	2
2/25/2009	16.96	362.23	91.16	8.36	30.12	85.9	13.03	2.01
2/26/2009	16.42	357.22	89.19	8.21	30.24	88.97	12.71	1.98
2/27/2009	16.15	348.21	89.31	8.53	29.03	92.03	12.74	2
3/2/2009	15.79	333.83	87.94	8.43	28.07	89.05	12.31	1.88
3/3/2009	15.88	331.57	88.37	9.15	28.17	87.77	12.28	1.81
3/4/2009	16.12	337.95	91.17	8.88	28.65	89.49	12.76	1.87
3/5/2009	15.27	324.25	88.84	8.39	27.08	87.48	12.31	1.81
3/6/2009	15.28	325.12	85.3	8.37	26.98	85.81	12.41	1.7
3/9/2009	15.15	322.13	83.11	8.04	25.53	83.48	12.55	1.74
3/10/2009	16.48	342.22	88.63	8.76	27.04	87.25	13.92	1.85
3/11/2009	17.11	342.89	92.68	8.98	28.61	88.62	13.96	1.96
3/12/2009	17.01	356.71	96.35	9.44	29.34	90.4	14.52	2.1
3/13/2009	16.65	359.58	95.93	9.37	29.45	90.36	14.7	2.19
3/16/2009	16.25	358.26	95.42	8.9	29.02	91.22	14.25	2.1
3/17/2009	16.9	369.34	99.66	9.34	29.75	92.91	14.9	2.28
3/18/2009	16.96	375.65	101.52	9.62	28.99	91.95	15.24	2.47
3/19/2009	17.14	370.02	101.62	10.04	29.1	92.66	15.15	2.51
3/20/2009	17.06	363.4	101.59	9.88	28.85	92.51	14.65	2.75
3/23/2009	18.33	388.73	107.66	10.45	31.19	98.71	15.52	2.9
3/24/2009	17.93	381.21	106.5	10.41	30.62	98.3	15	2.86
3/25/2009	17.88	385.05	106.49	10.17	31.01	97.95	14.94	2.77
3/26/2009	18.83	392.83	109.87	10.35	33.2	98.78	15.82	2.94
3/27/2009	18.13	385.48	106.85	9.95	33.33	94.15	15.42	2.84
3/30/2009	17.48	372.96	104.49	9.49	32.12	94.52	14.72	2.76
3/31/2009	18.37	377.35	105.12	9.48	32.06	96.89	15.03	2.63
4/1/2009	19.31	384.14	108.69	9.52	32.88	97.61	15.03	2.74
4/2/2009	19.29	393.13	112.71	9.5	33.69	100.82	15.7	2.91
4/3/2009	18.75	395.85	115.99	10.32	34.15	102.22	15.95	3.25
4/6/2009	18.76	393.55	118.45	10.33	33.76	101.56	15.86	3.77
4/7/2009	18.76	385.24	115	9.83	33.31	98.75	15.45	3.49
4/8/2009	19.19	388.55	116.32	10.2	33.06	101.19	15.27	3.95
4/9/2009	19.67	402.07	119.57	10.76	34.43	101.7	15.98	4.24
4/13/2009	19.59	402.95	120.22	10.45	34.52	99.95	15.98	4.26
4/14/2009	19.35	395.31	118.31	10.47	34.12	99.27	16.01	4.3
4/15/2009	18.83	399.8	117.64	10.2	34.85	98.85	15.62	4.04
4/16/2009	19.76	405.38	121.45	10.88	36.6	101.43	15.89	4.16
4/17/2009	19.2	406.33	123.42	11.06	36.3	101.27	15.6	4
4/20/2009	18.61	389.82	120.5	10.31	34.68	100.43	15	3.69
4/21/2009	18.97	397.11	121.76	10.55	35.43	102.31	15.36	3.8
4/22/2009	18.78	392.73	121.51	10.63	34.68	102.55	15.67	4.28
4/23/2009	18.92	396.75	125.4	10.72	34.76	101.42	15.53	4.49
4/24/2009	20.91	402.46	123.9	11.05	35.8	100.08	15.62	5
4/27/2009	20.4	399.78	124.73	11.09	35.45	99.95	15.28	5.11
4/28/2009	19.93	398.97	123.9	10.88	35.42	101.94	15.05	5.19
4/29/2009	20.25	406.89	125.14	11.25	36.45	104.04	15.35	5.45
4/30/2009	20.26	406	125.83	11.62	35.98	103.21	15.78	5.98
5/1/2009	20.24	408.48	127.24	11.85	36.52	104.61	15.81	5.69
5/4/2009	20.19	421.02	132.07	12.28	37.14	106.19	16.66	5.88
5/5/2009	19.79	419.52	132.71	11.86	36.8	105.85	16.16	5.85
5/6/2009	19.79	426.98	132.5	11.89	36.33	104.62	16.12	6.26
5/7/2009	19.32	422.54	129.06	11.07	34.53	102.59	15.77	6.06
5/8/2009	19.42	431.29	129.19	10.81	34.68	101.49	15.29	6.24
5/11/2009	19.32	423.11	129.57	11.02	35.03	102.9	15.37	6.08
5/12/2009	19.89	424	124.42	11.21	34.99	103.94	15.21	5.01
5/13/2009	19.75	414.96	119.49	10.94	34.21	102.26	15.13	4.96
5/14/2009	20.06	418.45	122.95	10.93	34.93	101.05	15.54	5.16
5/15/2009	20.22	414.23	122.42	10.98	35.01	101.37	15.19	5.49
5/18/2009	20.6	425.72	126.65	11.3	35.73	104.58	15.52	5.5
5/19/2009	20.31	424.24	127.45	11.56	36.58	105.51	15.65	5.63
5/20/2009	20.38	422.12	125.87	11.18	34.67	104.05	15.58	5.41
5/21/2009	19.82	415.63	124.18	10.83	34.22	102.82	15.18	5.33
5/22/2009	19.75	414.48	122.5	10.85	34.14	101.89	15.05	5.26
5/26/2009	20.34	424.26	130.78	11.14	34.47	105.02	15.48	5.4
5/27/2009	20.13	416.39	133.05	11.12	34.34	102.93	15.46	5.34
5/28/2009	20.45	422.6	135.07	11.48	34.7	104.69	15.72	5.56
5/29/2009	20.89	427.56	135.81	11.57	34.35	106.28	15.72	5.75
6/1/2009	21.4	436.31	139.35	12.18	36	108.37	16.5	6.13
6/2/2009	21.4	437.7	139.49	11.94	35.84	106.83	16.19	6.41
6/3/2009	21.73	433.4	140.95	11.62	35.63	106.49	15.94	6.18
6/4/2009	21.83	438.04	143.74	12.1	36.09	106.33	16.13	6.36
6/5/2009	22.14	437.17	144.67	12.08	37.35	107.24	15.92	6.36
6/8/2009	22.05	437.35	143.85	12.28	37.41	107.49	15.92	6.38
6/9/2009	22.08	437.89	142.72	12.6	36.84	108.14	16.42	6.26
6/10/2009	22.55	436.34	140.25	12.94	36.79	108.35	16.46	6.19
6/11/2009	22.83	439.25	139.95	13.27	37.23	109.4	16.35	5.98
6/12/2009	23.33	440.3	136.97	13.39	37.76	108.21	16.31	6.11
6/15/2009	23.42	430.82	136.09	12.87	37.08	107.62	15.98	5.93
6/16/2009	23.45	425.67	136.35	12.77	36.84	107.32	15.86	5.67
6/17/2009	23.68	425.09	135.58	12.76	37.42	107	16.14	5.71
6/18/2009	23.5	429.03	135.88	12.61	37.55	106.33	15.87	5.68
6/19/2009	24.07	430.43	139.48	13.29	38.35	105.89	16.01	5.72
6/22/2009	23.28	418.32	137.37	12.98	37.74	104.52	15.68	5.38
6/23/2009	23.34	419.4	134.01	12.98	37.36	104.44	15.81	5.53
6/24/2009	23.47	421.04	136.22	13.28	37.22	104.15	16.1	5.63
6/25/2009	23.79	429.51	139.86	13.65	38.12	106.06	16.31	5.68
6/26/2009	23.35	428.87	142.44	13.68	37.61	105.68	16.29	5.61
6/29/2009	23.86	433.27	141.97	13.86	38.98	105.83	16.38	5.78
6/30/2009	23.77	429.66	142.43	13.73	38.65	104.42	16.55	6.07
7/1/2009	24.04	431.42	142.83	13.39	38.68	104.84	17.04	5.91
7/2/2009	23.37	420.1	140.02	12.97	37.85	101.73	16.72	5.89
7/6/2009	23.2	421.52	138.61	13.42	37.73	101.65	16.54	5.75
7/7/2009	22.53	413.68	135.4	13	36.84	100.19	16.25	5.53
7/8/2009	22.56	413.52	137.22	12.95	37.21	100.68	15.94	5.35
7/9/2009	22.44	414.15	136.36	13.15	37.3	102.08	16.02	5.63
7/10/2009	22.39	412.29	138.52	13.22	37.24	100.83	16.04	5.72
7/13/2009	23.23	422.87	142.34	13.02	37.3	103.62	16.49	5.69
7/14/2009	23.11	424.59	142.27	11.97	37.14	103.25	16.83	5.84
7/15/2009	24.12	437.29	146.88	12.32	38.82	107.22	18.05	6.05
7/16/2009	24.44	440.78	147.52	12.75	39.67	110.64	18.5	6.13
7/17/2009	24.29	441.14	151.75	12.67	39.98	115.42	18.79	6.14
7/20/2009	24.53	444.88	152.91	12.94	40.43	116.44	18.9	6.19
7/21/2009	24.83	447.14	151.51	13.36	40.57	117.04	18.9	6.2
7/22/2009	24.8	446.28	156.74	13.3	40.8	115.57	19.14	6.38
7/23/2009	25.56	455.61	157.82	13.47	41.64	117.06	19.48	6.98
7/24/2009	23.45	456.41	159.99	13.5	41.72	117.64	19.36	6.78
7/27/2009	23.11	457.34	160.1	13.71	41.84	117.63	19.47	7.27
7/28/2009	23.47	456.38	160	13.97	41.98	117.28	19.37	7.14
7/29/2009	23.8	455.18	160.03	13.72	42.19	117.26	19.4	7.12
7/30/2009	23.81	460.06	162.79	13.57	42.71	117.86	19.33	7.39
7/31/2009	23.52	460.26	163.39	13.38	43.3	117.93	19.25	8
8/3/2009	23.83	466.27	166.43	13.6	43.38	119.92	19.37	8.33
8/4/2009	23.77	467.31	165.55	13.7	43.42	119.6	19.32	8.3
8/5/2009	23.81	466.21	165.11	13.63	43.26	118.47	18.86	8.44
8/6/2009	23.46	463.47	163.91	13.16	42.21	117.38	18.7	8.07
8/7/2009	23.56	468.07	165.51	13.2	43.54	119.33	18.5	8.01
8/10/2009	23.42	467.21	164.72	13.59	43.67	118.7	18.76	7.72
8/11/2009	23.13	461.3	162.83	13.38	43.39	117.79	18.64	7.81
8/12/2009	23.53	466.17	165.31	13.84	44.18	119.29	18.81	7.7
8/13/2009	23.62	469.18	168.42	14.29	44.35	119.58	19.05	7.9
8/14/2009	23.69	466.22	166.78	14.2	44.09	118.57	18.77	7.83
8/17/2009	23.25	455.5	159.59	13.93	43.11	116.86	18.45	7.37
8/18/2009	23.58	459.62	164	14.43	43.96	117.63	18.77	7.64
8/19/2009	23.65	462.98	164.6	14.45	43.83	118.57	18.8	7.65
8/20/2009	23.67	467.94	166.33	14.55	43.98	118.95	18.71	7.68
8/21/2009	24.41	476.11	169.22	14.49	44.78	119.9	18.89	7.74
8/24/2009	24.64	476.64	169.06	14.78	44.79	119.32	18.76	7.41
8/25/2009	24.64	477.49	169.4	14.57	44.68	118.83	19.1	7.59
8/26/2009	24.55	477.95	167.41	14.67	44.48	119.47	19.43	7.61
8/27/2009	24.69	479.28	169.45	15.65	44.81	119.43	19.47	7.67
8/28/2009	24.68	477.75	170.05	15.93	44.76	118.22	20.25	7.73
8/31/2009	24.65	474.73	168.21	15.83	44.89	118.05	20.32	7.6
9/1/2009	24	464.48	165.3	15.21	43.87	116.69	19.72	7.24
9/2/2009	23.86	462.83	165.18	15.35	44.25	116.09	19.47	7.03
9/3/2009	24.11	466.12	166.55	15.25	44.45	116.33	19.42	7.48
9/4/2009	24.62	472.17	170.31	15.69	45.1	117.46	19.64	7.43
9/8/2009	24.82	476.18	172.93	15.96	45.47	117.16	19.8	7.3
9/9/2009	24.78	478.95	171.14	15.92	45.98	116.76	19.93	7.39
9/10/2009	25	483.27	172.56	16.56	46.5	117.67	19.76	7.44
9/11/2009	24.86	482.3	172.16	16.6	46.1	118.05	19.51	7.33
9/14/2009	25	484.52	173.72	16.39	45.7	118.88	19.36	7.39
9/15/2009	25.2	485.13	175.16	16.57	45.64	119.35	19.55	7.2
9/16/2009	25.2	491.86	181.87	16.92	45.64	121.82	19.65	7.15
9/17/2009	25.3	491.16	184.55	16.86	45.71	121.88	19.41	6.92
9/18/2009	25.26	492.7	185.02	16.69	46.15	122.11	19.56	6.94
9/21/2009	25.3	491.34	184.02	16.01	46.35	121.57	19.54	6.83
9/22/2009	25.77	494.35	184.48	15.73	47.01	121.61	19.53	7.01
9/23/2009	25.71	490.36	185.5	15.95	46.93	120.82	19.88	7.36
9/24/2009	25.94	486.99	183.82	15.77	46.87	120.94	19.54	7.33
9/25/2009	25.55	484.11	182.37	15.34	47.02	121.08	19.37	7.29
9/28/2009	25.83	491.69	186.15	15.67	47.88	119.33	19.74	7.49
9/29/2009	25.75	490.25	185.38	15.17	47.44	118.81	19.48	7.45
9/30/2009	25.72	488.35	185.35	15.26	47.21	119.61	19.57	7.21
10/1/2009	24.88	476.71	180.86	15.14	45.96	117.9	18.9	6.97
10/2/2009	24.96	475.48	184.9	15.04	45.28	119.02	18.97	6.84
10/5/2009	24.64	481.75	186.02	15.15	46.07	119.75	19.1	7.05
10/6/2009	25.11	488.23	190.01	15.51	47.01	121.35	19.63	7.14
10/7/2009	25.1	489.8	190.25	15.36	46.56	122.78	19.75	7.13
10/8/2009	25.67	492.63	189.27	15.82	46.46	122.29	19.88	7.18
10/9/2009	25.55	495.15	190.47	15.81	47.38	125.93	20.17	7.12
10/12/2009	25.72	497.65	190.81	15.42	47.04	127.04	20.4	7.62
10/13/2009	25.81	496.43	190.02	15.31	46.69	127.02	20.49	7.62
10/14/2009	25.96	504.88	191.29	15.63	47.89	128.35	20.83	7.66
10/15/2009	26.71	507.07	190.56	15.43	48	127.98	20.67	7.66
10/16/2009	26.5	502.89	188.05	15.28	48.37	121.64	20.18	7.42
10/19/2009	26.36	506.75	189.86	15.36	48.47	123.06	20.41	7.57
10/20/2009	26.37	504.52	198.76	15.35	48.74	122.82	20.18	7.71
10/21/2009	26.58	500.24	204.92	15.15	48.22	120.87	19.86	7.78
10/22/2009	26.59	504.84	205.2	15.43	48.32	122.69	20.12	7.76
10/23/2009	28.02	500	203.94	15.48	48.56	120.36	19.78	7.63
10/26/2009	28.68	494.21	202.48	15.37	47.86	120.11	19.83	7.47
10/27/2009	28.59	494.16	197.37	15.29	47.3	120.65	19.74	7.33
10/28/2009	28.02	486.5	192.4	14.59	46.93	121.5	19.03	6.96
10/29/2009	28.22	496.05	196.35	14.93	48.35	122.87	19.22	7.3
10/30/2009	27.73	482.31	188.5	14.45	47.46	120.61	19.11	7
11/2/2009	27.88	485.15	189.31	14.44	48.16	120.56	19.01	7.58
11/3/2009	27.53	484.9	188.75	14.59	47.51	121.16	18.5	7.44
11/4/2009	28.06	485.83	190.81	14.58	47.76	121.29	18.59	7.27
11/5/2009	28.47	494.63	194.03	14.91	48.85	123.1	18.89	7.45
11/6/2009	28.52	496.19	194.34	14.86	49.16	123.49	18.93	7.75
11/9/2009	28.99	506.71	201.46	15.54	49.99	126	19.46	8.18
11/10/2009	29.01	507.27	202.98	15.4	49.96	126.91	19.5	8.24
11/11/2009	29.12	509.92	203.25	15.59	50	127.19	19.84	8.33
11/12/2009	29.36	505.45	201.99	15.45	49.7	126.26	19.68	8.2
11/13/2009	29.63	508.08	204.45	15.4	49.91	127.03	19.82	8.41
11/16/2009	29.54	515.01	206.63	15.96	50.81	128.21	20.23	8.71
11/17/2009	30	516.09	207	15.95	51.32	128.63	20.32	8.98
